step,type,amount,balanceSender,balanceReceiver,isFraud,errorBalanceSender,errorBalanceReceiver
20,0,211980.91,0.0,2161578.36,0,-170304.91,-492737.9099999999
33,0,520690.28,0.0,520690.28,0,-513454.28,0.0
39,1,39013.3,0.0,-1.0,1,0.0,39013.3
44,0,235888.47,0.0,1538398.68,0,-194212.47,-713216.7899999999
19,0,140966.47,0.0,381450.17,0,-99290.47,-0.009999999951105565
41,1,83376.59,0.0,121535.29,0,-83171.59,0.00999999999476131
36,0,154965.5,0.0,902172.65,0,-149298.5,0.0
19,0,324772.55,0.0,324772.55,0,-314086.55,0.0
8,0,307683.16,0.0,2360327.61,0,-266007.16,-440944.4199999999
43,0,31539.03,0.0,155236.85,0,10136.970000000001,0.0
24,0,169626.3,0.0,1994014.53,0,-127950.29999999999,0.010000000009313226
19,0,202823.52,0.0,428953.0,0,-161147.52,-0.010000000009313226
41,0,125195.35,0.0,2286039.77,0,-83519.35,0.01000000024214387
42,0,166127.21,0.0,166127.21,0,-165850.21,0.0
33,0,1448630.38,0.0,2743201.82,1,0.0,0.01000000024214387
42,0,60298.15,0.0,881512.42,0,-48592.15,0.0
42,1,757990.24,0.0,1650305.95,0,-682430.04,0.010000000009313226
20,0,241335.24,0.0,241335.24,0,-210902.24,0.0
11,1,1521167.79,0.0,1521167.79,0,-1382503.79,0.0
34,1,1016540.35,0.0,-1.0,1,0.0,1016540.35
19,0,102942.29,0.0,419076.29,0,-99267.11,-0.010000000009313226
38,0,47690.2,0.0,87986.29,0,-35013.2,-32938.88
35,0,252704.42,0.0,2379437.57,0,-211028.42,-0.009999999776482582
18,1,201024.48,0.0,201024.48,0,-97393.48000000001,0.0
6,0,216422.0,0.0,48630.5,1,0.0,177888.5
37,0,210729.26,0.0,210729.26,0,-153688.26,0.0
14,1,65488.05,0.0,-1.0,1,0.0,65488.05
4,0,169941.73,0.0,169941.73,1,0.0,0.0
16,0,76890.81,0.0,1372622.55,0,-35214.81,0.0
94,0,289228.58,0.0,783341.03,0,-247552.58000000002,0.0
21,0,785323.0,0.0,1720783.92,1,0.0,-131621.66999999993
36,1,265396.99,0.0,1546830.77,0,-223720.99,0.0
16,0,283768.29,0.0,283768.29,0,-273559.29,0.0
10,0,9217.19,0.0,9217.19,1,0.0,0.0
40,0,215425.73,0.0,3621535.35,0,-173749.73,-494121.04000000004
58,0,6501303.14,0.0,10940802.64,1,0.0,0.0
54,1,1350574.58,0.0,-1.0,1,0.0,1350574.58
35,0,341279.33,0.0,341279.33,0,-338876.33,0.0
16,0,89766.95,0.0,269651.41,0,-48090.95,0.0
33,0,54450.05,0.0,156474.13,0,-12774.050000000003,0.010000000009313226
42,0,175696.55,0.0,303451.44,0,-144486.55,0.0
41,0,578042.52,0.0,2691025.65,0,-559029.52,0.0
34,1,872104.11,0.0,872104.11,0,-871323.11,0.0
41,1,3523.2,256118.8,96956.33,0,0.0,0.0
11,0,303638.68,0.0,2249315.92,0,-270657.68,0.0
14,0,392424.4,0.0,494898.14,0,-350748.4,311294.55999999994
20,0,218190.69,0.0,477460.58,0,-176514.69,0.009999999951105565
47,1,1395478.16,0.0,3228851.75,0,-1353802.16,0.009999999776482582
12,0,770163.7,0.0,2157865.27,0,-538122.94,-317542.44999999995
38,0,148318.7,0.0,148318.7,0,-148146.7,0.0
9,0,213727.64,0.0,593061.34,0,-192755.64,-0.009999999892897904
41,1,183397.4,0.0,8423733.0,0,-141721.4,0.0
15,0,41010.97,0.0,5902987.97,0,665.0299999999988,0.0
12,0,170587.21,0.0,1137484.22,0,-169403.21,0.0
38,0,18585.51,0.0,390624.95,0,-14890.509999999998,0.0
85,0,167679.27,0.0,333259.88,1,0.0,0.0
39,0,251317.55,0.0,1978801.61,0,-237334.55,-239041.80000000005
42,1,664569.91,0.0,664569.91,0,-622411.91,0.0
95,1,451658.99,0.0,2337430.09,0,-446540.99,0.0
46,0,4073.93,22507.07,4073.93,0,0.0,0.0
12,1,701145.34,0.0,701145.34,0,-669669.34,0.0
37,0,398436.07,0.0,3539224.89,0,-387705.07,0.009999999776482582
11,1,17685.04,0.0,3774658.68,0,23990.96,0.0
15,1,882244.12,0.0,4447639.93,0,-840568.12,-0.009999999776482582
63,0,1693962.01,0.0,1792467.54,1,0.0,0.0
15,1,354780.8,0.0,1884034.08,0,-313104.8,223955.81999999983
13,0,254639.32,0.0,4158346.11,0,-212963.32,0.0
40,0,214289.76,0.0,3426925.61,0,-172613.76,4.656612873077393e-10
16,0,49739.88,2455.12,49739.88,0,2.7284841053187847e-12,0.0
20,0,9419.08,0.0,2852670.14,0,32256.92,0.0
14,0,148454.05,0.0,497326.47,0,-114063.04999999999,-348872.42
12,0,366016.92,0.0,381396.92,0,-322937.92,0.0
38,0,7567170.36,0.0,7912595.75,1,0.0,0.010000000707805157
8,1,574071.79,0.0,4463342.32,0,-532395.79,-3033850.75
55,1,760625.76,0.0,-1.0,1,0.0,760625.76
90,0,113309.55,0.0,113309.55,1,0.0,0.0
17,0,148356.15,0.0,516682.8,0,-127557.15,49301.12000000005
44,0,48121.26,0.0,2437827.01,0,-6445.260000000002,0.0
42,0,5032484.73,0.0,5906073.9,1,0.0,0.0
42,0,27146.45,0.0,203296.64,0,14529.55,0.0
34,0,41449.83,0.0,242586.3,0,226.16999999999825,0.010000000009313226
35,0,123884.83,0.0,2315160.94,0,-82208.83,0.0
42,0,147437.91,0.0,363090.54,0,-105761.91,5.820766091346741e-11
41,0,142086.24,0.0,142086.24,0,-140988.24,0.0
43,0,150180.63,0.0,551554.64,0,-128562.63,-401374.01
12,0,392138.09,0.0,1398532.13,0,-385588.09,2.3283064365386963e-10
12,0,47701.8,0.0,701087.02,0,-6025.800000000003,0.0
34,0,302642.45,0.0,1599467.69,0,-281937.45,-561135.28
42,0,251856.37,0.0,680891.61,0,-198491.37,0.0
44,0,164214.14,25610.86,164214.14,0,-1.4551915228366852e-11,0.0
20,0,51836.48,0.0,8693857.51,0,-10160.480000000003,-2322201.2199999997
35,0,243981.64,0.0,1472828.93,0,-222398.64,2.3283064365386963e-10
13,0,123411.32,0.0,435402.79,0,-81735.32,654745.6099999999
36,0,425146.45,0.0,6031305.63,0,-404315.45,0.0
17,0,88770.71,0.0,617680.08,0,-68488.71,-0.010000000009313226
13,0,333417.61,0.0,1164894.93,0,-328326.61,0.010000000009313226
65,0,881811.11,0.0,1023547.85,1,0.0,0.010000000009313226
35,0,242729.8,0.0,806096.56,0,-201053.8,0.010000000009313226
38,0,54509.6,0.0,3429529.79,0,-12833.599999999999,0.0
37,0,17960.23,38341.77,17960.23,0,7.275957614183426e-12,0.0
17,0,100195.65,0.0,577220.55,0,-58519.649999999994,-244809.36000000004
46,0,212389.57,133357.43,212389.57,0,0.0,0.0
14,0,351578.52,0.0,3607934.8,0,-291371.52,239781.27000000002
13,1,214900.5,0.0,227817.73,0,-41700.5,-12917.23000000001
10,0,119569.26,12733.66,180638.41,0,-0.009999999991123332,0.009999999980209395
19,0,10314.15,0.0,10314.15,0,-9716.15,0.0
12,0,247919.25,0.0,1949079.82,0,-206243.25,-660761.2300000002
18,0,231239.23,0.0,611171.86,0,-189563.23,126911.5
44,1,332290.73,0.0,512242.44,0,-311936.73,-5.820766091346741e-11
16,0,300591.9,0.0,819455.11,0,-299996.9,-518863.20999999996
38,0,65799.4,0.0,1512613.31,0,-24123.399999999994,-2.3283064365386963e-10
19,0,124819.99,0.0,665811.37,0,-124513.98000000001,0.0
11,0,137263.59,0.0,10892536.36,0,-95587.59,0.0
8,1,1367837.58,0.0,10007761.88,0,-1326161.58,-90919.91000000015
16,1,1124104.26,0.0,3219558.32,0,-1082428.26,21301.149999999907
10,0,181588.61,0.0,844674.06,0,-139912.61,-350828.36000000004
33,0,35323.64,0.0,23110.86,0,6352.360000000001,192217.33000000002
36,1,791660.24,0.0,769699.21,0,-762357.24,351489.03
42,1,917413.37,0.0,4498383.35,0,-896699.37,0.0
13,0,81963.27,0.0,3531213.05,0,-40287.270000000004,-1607207.7299999997
13,0,373025.77,0.0,767132.55,0,-331349.77,0.0
40,0,310151.23,0.0,2620406.65,0,-268475.23,-177778.73999999976
18,0,356634.21,15344.88,373137.32,0,-0.010000000003856258,-16503.109999999986
33,0,20750.2,16046.56,724584.79,0,1.8189894035458565e-12,-1.1641532182693481e-10
19,0,345180.99,0.0,4766897.47,0,-303504.99,0.010000000707805157
20,1,244432.36,0.0,1525687.72,0,-202756.36,-476452.4099999999
16,0,467467.26,0.0,1671597.26,0,-456678.26,0.0
19,0,191844.51,0.0,106212.28,0,-155991.51,85632.23000000001
44,0,209417.28,0.0,227795.05,0,-201395.28,0.0
9,0,87655.04,1164367.37,919839.27,0,-2.3283064365386963e-10,14991.770000000019
44,0,534255.94,0.0,558814.94,1,0.0,0.0
16,0,268173.02,0.0,1495231.31,0,-226497.02000000002,0.0
39,0,74696.63,0.0,595220.78,0,-43154.630000000005,0.0
14,0,95248.79,65793.21,695609.47,0,0.0,164735.1000000001
74,0,59813.61,0.0,59813.61,1,0.0,0.0
40,0,291072.86,0.0,2474567.4,0,-249396.86,0.0
12,0,58169.85,0.0,234990.48,0,-16493.85,102420.09999999995
11,0,348493.41,0.0,626505.83,0,-342865.41,-278012.42
34,0,382877.45,0.0,382877.45,0,-275128.45,0.0
44,0,70050.53,70809.47,252144.49,0,0.0,0.0
43,0,132667.63,43535.62,687473.83,0,0.010000000002037268,0.0
18,0,501626.41,0.0,2855816.94,0,-487964.41,0.0
15,0,160836.69,0.0,1667037.21,0,-119160.69,-0.010000000009313226
38,0,247245.28,0.0,397702.13,0,-247064.28,-150456.85
19,0,203371.27,176642.16,386997.34,0,0.010000000009313226,313583.69
33,0,258916.35,0.0,2204549.77,0,-217240.35,0.0
16,0,149563.18,0.0,2370401.84,0,-137036.18,4.656612873077393e-10
10,0,186024.15,0.0,471614.64,0,-144348.15,-70535.42000000004
20,0,35291.87,0.0,197767.38,0,6384.129999999997,0.0
14,0,337529.93,0.0,337529.93,0,-329310.93,0.0
16,0,485850.05,0.0,1202451.49,0,-445334.05,94193.8899999999
33,0,164533.64,0.0,164533.64,0,-143543.64,0.0
18,1,446501.61,0.0,1713459.61,0,-404825.61,0.010000000009313226
8,0,189668.05,0.0,862848.62,0,-94850.04999999999,-608509.92
40,0,24030.63,0.0,384293.25,0,17645.37,0.0
17,0,117150.59,0.0,6233317.49,0,-114692.59,-324182.23000000045
90,1,703833.48,0.0,-1.0,1,0.0,703833.48
14,1,659217.77,0.0,906709.82,0,-656525.77,0.010000000125728548
43,0,139223.24,0.0,253104.37,0,-118196.23999999999,0.0
9,0,123052.24,0.0,28067.51,0,-106573.24,147369.35
44,0,38459.13,0.0,274672.98,0,3216.8700000000026,-0.010000000009313226
17,0,265166.33,35605.24,568474.9,0,-7.275957614183426e-12,0.0
11,0,28600.3,0.0,1385192.87,0,13075.7,-536597.76
18,0,213628.48,0.0,213628.48,0,-133965.48,0.0
38,0,18340.19,32202.81,57992.8,0,0.0,0.0
21,1,250612.47,0.0,912510.86,0,-239387.47,-332452.26
19,0,129035.34,279332.84,129035.34,0,-5.820766091346741e-11,0.0
21,0,143734.15,0.0,882701.73,0,-102058.15,-0.010000000009313226
36,0,259643.27,0.0,746677.86,0,-248347.27,-0.010000000009313226
12,1,191523.16,0.0,974683.0,0,-149847.16,0.0
17,0,489016.34,0.0,14268917.52,0,-447340.34,0.0
12,0,266948.76,0.0,616978.04,0,-225272.76,0.0
45,0,166662.12,0.0,216986.54,0,-141718.12,-2.9103830456733704e-11
48,0,33442.62,2609.38,33442.62,0,-2.7284841053187847e-12,0.0
8,1,449080.93,0.0,2907944.14,0,-436660.52,-1894477.31
13,0,92246.48,20437.52,6298969.05,0,3.637978807091713e-12,9.313225746154785e-10
8,1,576923.15,0.0,3614408.95,0,-573587.01,-953556.6400000001
17,1,297991.83,0.0,764708.87,0,-256315.83000000002,143015.94000000006
12,0,189285.14,0.0,115701.38,0,-147609.14,436404.76
17,1,898027.49,0.0,852903.32,0,-848481.49,166147.84000000008
40,0,293156.35,0.0,1406036.74,0,-251480.34999999998,-2.3283064365386963e-10
36,0,257458.25,0.0,921254.01,0,-235038.54,-389110.0900000001
15,1,984811.75,0.0,2274466.66,0,-943135.75,-0.01000000024214387
41,0,163076.85,0.0,1399928.56,0,-127344.85,-364570.17000000004
43,0,375517.24,0.0,1582112.08,0,-333841.24,0.0
33,0,176247.21,0.0,757757.18,0,-134571.21,-1.1641532182693481e-10
40,0,109876.69,0.0,302575.85,0,-99274.69,0.0
42,1,506867.52,0.0,-1.0,1,0.0,506867.52
12,0,280992.19,0.0,1781059.27,0,-239316.19,-260206.3700000001
59,0,2050727.81,0.0,2050727.81,1,0.0,0.0
41,0,319702.24,0.0,984347.74,0,-318673.24,0.0
16,0,387255.15,0.0,2494955.42,0,-345579.15,-142763.5499999998
10,0,245567.39,0.0,4088646.67,0,-203891.39,-270820.36999999965
65,0,174923.28,0.0,174923.28,1,0.0,0.0
43,0,285202.99,56909.01,869938.68,0,7.275957614183426e-12,-1.1641532182693481e-10
36,0,60233.57,0.0,525518.73,0,-18557.57,-157865.86
19,0,260496.1,0.0,2687905.59,0,-147959.1,-85128.4299999997
19,0,222891.41,504607.83,576210.09,0,-5.820766091346741e-11,382449.78
6,0,69603.22,0.0,2274476.83,0,-27927.22,-1987311.6
16,0,18121.88,0.0,1630657.21,0,23554.12,-0.010000000009313226
14,0,38326.76,144037.47,46596.13,0,0.0,7.275957614183426e-12
16,0,166778.04,0.0,2384665.52,0,-106605.04000000001,-2093069.27
42,1,377375.92,0.0,1063146.26,0,-335699.92,0.0
36,0,168131.82,0.0,5416883.45,0,-167353.82,0.0
36,1,78967.46,0.0,1576232.74,0,-37291.46000000001,0.0
9,0,159838.28,0.0,2840526.75,0,-118162.28,-1051089.75
19,0,48096.3,0.0,745483.17,0,-6420.300000000003,-169798.42000000004
33,1,10000000.0,9887819.06,-1.0,1,-1.862645149230957e-09,10000000.0
44,0,192738.32,0.0,766623.37,0,-151062.32,1.1641532182693481e-10
35,1,442069.44,0.0,539234.81,0,-380298.44,-97165.37000000005
36,0,74590.13,0.0,4768341.68,0,-32754.130000000005,0.0
9,1,361559.69,0.0,141302.12,1,0.0,220257.57
36,0,28314.33,3800.67,2333741.58,0,-1.8189894035458565e-12,0.0
19,0,192350.52,0.0,550752.23,0,-170262.52,0.0
9,0,99804.75,0.0,-1.0,0,-99200.75,99804.75
35,0,60586.17,83314.23,764839.84,0,0.010000000009313226,-0.009999999892897904
39,1,113980.9,222207.1,868177.32,0,0.0,1.1641532182693481e-10
37,0,183218.82,0.0,8267819.01,0,-141542.82,0.010000000707805157
18,0,204782.87,0.0,246854.87,0,-201723.87,0.0
38,0,6895.0,0.0,2148002.86,0,34781.0,0.0
9,0,622617.71,0.0,8232842.85,0,-592910.71,-195969.40999999922
17,0,158121.57,0.0,208655.59,0,-55215.92000000001,-0.009999999980209395
18,1,185179.51,0.0,758044.3,0,-143503.51,93295.37
71,0,322113.91,0.0,322113.91,1,0.0,0.0
9,1,244068.01,0.0,-1.0,1,0.0,244068.01
60,0,89014.32,0.0,419666.0,1,0.0,0.0
15,0,30156.3,112409.7,30156.3,0,0.0,0.0
38,0,50718.21,0.0,1034508.41,0,-9042.21,-1.1641532182693481e-10
92,0,1461930.03,0.0,5224426.76,1,0.0,0.0
10,0,37127.26,0.0,598353.6,0,4548.739999999998,-237987.3
13,1,686654.41,0.0,1802461.7,0,-644978.41,136191.75000000023
8,1,149038.98,0.0,87153.28,0,-147877.98,61885.70000000001
15,0,13957.48,37664.52,159155.63,0,7.275957614183426e-12,-0.009999999980209395
37,0,442262.07,0.0,442262.07,0,-417545.07,0.0
46,0,224873.7,0.0,1283908.39,0,-183197.7,-0.010000000009313226
17,0,84556.77,0.0,84556.77,0,-59278.770000000004,0.0
17,0,363367.4,0.0,363367.4,0,-317842.4,0.0
17,0,48127.78,312295.07,404709.23,0,-5.820766091346741e-11,-39097.44999999995
12,0,121164.33,502483.38,2934164.69,0,-5.820766091346741e-11,-1319815.0999999999
14,0,67997.71,0.0,520265.37,0,-26321.710000000006,300525.12
12,0,210152.0,773172.57,307152.69,0,0.0,59883.02999999997
36,0,518693.52,0.0,518693.52,0,-497989.52,0.0
31,1,5021186.54,0.0,-1.0,1,0.0,5021186.54
18,0,141769.24,0.0,4237488.23,0,-71172.23999999999,-671069.0900000008
34,0,228156.35,0.0,228156.35,0,-197240.35,0.0
12,0,162094.52,0.0,162094.52,0,-161635.52,0.0
37,0,139017.99,0.0,352013.86,0,-97341.98999999999,0.0
34,0,627199.29,0.0,2379044.46,0,-585523.29,0.0
42,0,100213.45,0.0,359629.6,0,-94149.45,0.0
74,1,4582074.51,0.0,-1.0,1,0.0,4582074.51
41,1,464502.24,0.0,1758440.08,0,-414594.27999999997,0.0
36,0,238594.62,0.0,250955.01,0,-226376.62,0.0
12,0,93816.99,0.0,927737.67,0,-85224.99,0.0
11,0,192127.68,0.0,7291543.36,0,-150451.68,-476602.54000000097
18,1,6286.88,25002.12,396487.24,0,0.0,-60053.130000000005
8,0,2965.65,0.0,0.0,0,38710.35,914326.36
14,0,371471.27,0.0,1148923.07,0,-319450.27,0.0
1,0,2806.0,0.0,0.0,1,0.0,29008.0
18,0,374535.81,0.0,1428454.21,0,-332859.81,0.0
22,0,128088.44,0.0,753406.96,0,-86412.44,0.0
43,1,219792.5,0.0,767377.84,0,-178116.5,0.0
38,0,219906.22,0.0,1001769.93,0,-216256.22,-1.1641532182693481e-10
18,0,75807.92,0.0,484945.21,0,-57985.92,-191759.19
19,0,113777.7,0.0,850717.3,0,-13327.699999999997,-736939.6000000001
16,0,47293.88,0.0,217828.82,0,-5617.879999999997,0.0
11,0,435902.28,0.0,24319.63,0,-413558.28,471113.65
92,1,271908.4,0.0,-1.0,1,0.0,271908.4
14,1,1210078.95,0.0,1210078.95,0,-1209812.95,0.0
47,1,156011.24,0.0,-1.0,1,0.0,156011.24
11,0,7210.04,3333.96,-1.0,0,0.0,7210.04
15,0,120127.53,0.0,1464142.21,0,-78451.53,61061.60000000009
20,0,24403.67,23329.33,1137663.84,0,0.0,-2.3283064365386963e-10
19,0,59327.87,0.0,452357.83,0,-17651.870000000003,0.0
19,1,1861008.32,0.0,-1.0,1,0.0,1861008.32
12,0,10096.29,0.0,730762.58,0,31579.71,1396638.7799999998
37,0,158647.69,0.0,423760.26,0,-116971.69,0.0
17,0,412215.31,0.0,412215.31,0,-351119.31,0.0
36,0,181746.14,0.0,645973.49,0,-140070.14,0.0
20,0,48885.26,0.0,48885.26,0,-28086.260000000002,0.0
15,0,79149.1,0.0,687785.04,0,-37473.100000000006,-1.1641532182693481e-10
11,1,51445.9,0.0,196529.9,0,-9769.900000000001,0.0
9,0,50983.06,0.0,201775.09,0,-9307.059999999998,0.0
33,0,83038.81,23860.19,134892.96,0,3.637978807091713e-12,0.0
18,0,428881.85,0.0,1099996.52,0,-387205.85,0.0
8,1,702077.82,0.0,10946293.06,0,-660401.82,373195.25
15,0,441210.42,0.0,379084.09,0,-334754.42,62126.32999999996
35,1,171788.82,0.0,-1.0,1,0.0,171788.82
77,0,9039246.82,0.0,9503933.51,1,0.0,0.0
66,0,107188.41,0.0,803323.83,1,0.0,0.010000000125728548
34,1,989873.46,0.0,7273139.04,0,-967937.46,44474.0
40,1,451263.57,0.0,1925319.48,0,-409587.57,-199538.47999999998
36,0,142724.96,0.0,4749879.28,0,-101048.95999999999,0.0
18,1,225340.35,0.0,495726.09,0,-183664.35,110541.76999999996
15,0,151824.21,0.0,2299878.99,0,-110148.20999999999,0.009999999776482582
80,0,972920.87,0.0,993950.97,1,0.0,0.0
11,0,377480.41,1104042.55,2470556.0,0,0.0,-87548.1499999999
77,0,819048.34,0.0,1923147.03,1,0.0,-2.3283064365386963e-10
36,0,304686.23,0.0,783416.88,0,-263010.23,0.0
37,0,429011.34,0.0,4678726.71,0,-387335.34,0.0
16,0,125580.24,0.0,44246.1,0,-100689.24,92849.13999999998
42,0,21637.42,0.0,1203243.84,0,-19960.42,-2.3283064365386963e-10
12,0,132468.76,0.0,1878221.32,0,-90792.76000000001,-11898.25
33,0,310225.93,0.0,1227601.08,0,-268549.93,-167841.89000000013
39,1,2486.45,0.0,25759.29,0,39189.55,0.0
26,0,1027152.36,0.0,1546580.92,1,0.0,0.0
39,0,104602.92,0.0,489370.18,0,-62926.92,0.0
11,0,102573.62,99981.96,102573.62,0,-0.00999999999476131,0.0
11,0,540365.09,0.0,1710615.41,0,-518378.08999999997,-0.010000000009313226
34,0,37853.89,0.0,1974883.79,0,3822.1100000000006,-281562.4400000002
35,0,79346.52,0.0,1288166.04,0,-37670.520000000004,-679565.02
9,1,375411.19,0.0,2559340.41,0,-324726.19,0.0
13,0,138273.48,0.0,1880226.29,0,-96597.48000000001,-484398.8700000001
7,0,262434.54,0.0,438233.86,1,0.0,-156273.53000000003
33,0,53409.26,0.0,63116.01,0,-52737.26,0.0
43,0,100978.67,2165.33,1124334.12,0,1.8189894035458565e-12,-2.3283064365386963e-10
36,0,8214.52,0.0,1453732.16,0,33461.479999999996,-18581.459999999963
19,0,92647.52,0.0,92647.52,0,-77485.52,0.0
18,0,48765.22,13243.78,550535.36,0,-1.8189894035458565e-12,0.0
11,1,177720.85,0.0,1140934.55,0,-136044.85,-22289.810000000056
11,0,124540.46,0.0,2778566.11,0,-82864.46,216456.06000000006
42,0,1566057.28,0.0,1566057.28,1,0.0,0.0
15,0,297465.25,0.0,2030135.57,0,-255789.25,-92019.1100000001
35,1,9465988.82,0.0,-1.0,1,0.0,9465988.82
41,1,219507.5,0.0,1142392.24,0,-177831.5,0.0
44,0,398786.68,0.0,1538007.21,0,-357110.68,7413.060000000056
41,0,342284.07,37756.93,596210.87,0,-7.275957614183426e-12,0.0
41,0,161682.77,0.0,1031953.76,0,-134123.77,0.0
16,1,341539.91,0.0,1884823.58,0,-153914.08,-2.3283064365386963e-10
35,0,17546.23,12269.77,37924.73,0,0.0,36675.71
36,0,322245.61,0.0,106906.31,0,-284952.61,287437.67
43,1,2121892.05,0.0,4250207.46,0,-2080216.0499999998,0.0
11,0,432795.24,0.0,2313408.59,0,-391119.24,0.0
34,0,306177.31,0.0,342545.13,0,-254541.31,0.0
17,0,123186.55,215372.5,1099797.92,0,0.0,0.0
19,0,314808.24,0.0,11649472.69,0,-273132.24,-546240.7899999991
6,1,370171.43,0.0,9113630.99,0,-281181.31,-8205071.33
6,1,17246.0,0.0,101717.84,1,0.0,-84471.84
21,0,346891.72,0.0,3242906.42,0,-305215.72,0.0
11,1,2531655.25,0.0,16064891.95,0,-2464354.25,-516394.9399999995
36,0,22743.28,0.0,438749.57,0,18932.72,0.009999999951105565
69,0,5521483.54,0.0,11048695.88,1,0.0,-1.862645149230957e-09
8,0,431222.2,1426353.89,0.0,0,2.3283064365386963e-10,594494.6
24,0,986876.27,0.0,1044730.24,1,0.0,-0.010000000009313226
43,0,63558.06,0.0,471883.76,0,-21882.059999999998,0.0
19,0,185063.71,0.0,10486209.5,0,-184153.03999999998,0.0
17,0,147507.29,0.0,147507.29,0,-96159.29000000001,0.0
16,0,122948.57,0.0,250557.24,0,-113758.57,0.0
17,0,296656.88,0.0,988503.01,0,-254980.88,0.0
95,0,360211.86,0.0,1526346.39,0,-318535.86,2.3283064365386963e-10
10,0,62818.36,0.0,1447340.41,0,-21142.36,2.3283064365386963e-10
14,0,207243.57,0.0,7307796.81,0,-165567.57,-269619.2999999989
35,0,286884.42,0.0,992176.82,0,-245208.41999999998,-340862.4
46,0,736370.54,0.0,1292849.15,1,0.0,0.01000000024214387
41,0,129578.96,0.0,1505724.81,0,-87902.96,0.0
10,0,156448.88,4551174.19,754867.97,0,0.0,-252191.72999999998
18,1,983736.26,0.0,22796573.95,0,-983453.26,71558.25000000373
38,0,327087.89,0.0,1402360.04,0,-285411.89,0.0
41,0,87878.2,0.0,643067.78,0,-46202.2,189156.57999999996
42,0,237049.47,0.0,809511.82,0,-195373.47,0.0
61,0,332138.32,0.0,384159.66,1,0.0,5.820766091346741e-11
8,0,78396.63,1301698.04,78396.63,0,0.0,0.0
20,0,13144.42,0.0,165917.65,0,28531.58,2.9103830456733704e-11
19,0,71109.68,0.0,71109.68,0,-18283.679999999993,0.0
33,0,94502.39,0.0,1448679.56,0,-82249.39,-2.3283064365386963e-10
35,0,20736.11,0.0,91223.75,0,-876.1100000000006,0.0
11,0,40216.67,0.0,1665576.14,0,1459.3300000000017,-101968.09000000008
40,0,290575.62,0.0,0.0,0,-258642.62,290795.62
23,0,431099.36,0.0,6678596.31,0,-389423.36,9.313225746154785e-10
38,0,138906.6,0.0,768759.82,0,-66205.6,0.0
44,0,181116.62,0.0,181116.62,0,-172896.62,0.0
77,0,2149976.69,0.0,2149976.69,1,0.0,0.0
19,0,248585.08,0.0,350410.6,0,-198316.08,8932.160000000033
15,0,73060.18,0.0,226199.18,0,-31384.179999999993,0.0
9,0,246203.73,0.0,1274537.38,0,-204527.73,2.3283064365386963e-10
37,0,48750.15,0.0,1634899.51,0,-48627.15,109974.73999999999
94,0,448927.14,0.0,5231521.76,0,-407251.14,-0.009999999776482582
10,0,340184.78,0.0,876576.42,0,-122755.04000000004,159229.04000000004
41,0,122902.84,0.0,565645.6,0,-81226.84,0.0
16,0,42860.47,0.0,18737705.74,0,-1184.4700000000012,-189256.2199999988
70,1,167067.78,0.0,-1.0,1,0.0,167067.78
14,0,39383.12,0.0,1041926.86,0,-38555.12,-191105.0
82,0,5338583.38,0.0,5369834.0,1,0.0,0.0
39,0,197904.52,0.0,1566730.15,0,-156228.52,0.0
33,0,180955.11,0.0,2114830.23,0,-139279.11,0.0
14,0,251369.57,0.0,327235.98,0,-251104.57,-75866.40999999997
18,0,10034.72,83152.87,2239884.3,0,0.0,63527.020000000484
38,0,39485.35,0.0,628475.59,0,2190.6500000000015,0.0
40,0,311011.35,0.0,2760916.83,0,-269335.35,0.01000000024214387
14,0,8266.83,0.0,202440.51,0,33409.17,210530.25
17,0,155621.37,0.0,155621.37,0,-142182.37,0.0
20,1,478325.0,0.0,11748806.27,0,-451398.0,-800450.1600000001
18,0,436217.26,0.0,554181.18,0,-414110.26,0.0
19,0,248405.8,0.0,248405.8,0,-247408.8,0.0
18,0,158732.48,0.0,1361936.4,0,-117056.48000000001,27119.850000000093
23,0,314779.84,91435.21,868520.43,0,-4.3655745685100555e-11,-1.1641532182693481e-10
44,0,55623.71,0.0,545918.19,0,-16038.089999999997,0.010000000009313226
21,1,117248.21,572965.79,117248.21,0,0.0,0.0
86,0,88649.1,0.0,2328404.96,1,0.0,0.0
9,0,404870.74,0.0,3876349.67,0,-404693.74,-1428390.2199999997
14,0,311295.7,0.0,1257986.69,0,-301310.7,-177067.56999999983
11,0,213347.8,0.0,528989.76,0,-108709.79999999999,205721.54000000004
36,0,200156.57,0.0,236787.64,0,-148351.57,0.0
89,0,268230.43,0.0,268230.43,1,0.0,0.0
18,0,220105.56,0.0,3146331.42,0,-178429.56,0.0
14,0,255538.01,0.0,2479975.1,0,-213862.01,-4.656612873077393e-10
15,1,549004.31,270084.26,1106590.24,0,-1.1641532182693481e-10,-0.010000000009313226
43,0,31859.88,0.0,1665138.13,0,-31755.88,0.0
9,1,2397487.79,0.0,2397487.79,0,-2091895.79,0.0
41,0,348514.13,0.0,1702596.31,0,-306838.13,0.009999999776482582
10,0,128511.62,0.0,151279.91,0,-126796.62,0.0
42,0,36359.57,0.0,56566.22,1,0.0,0.0
46,0,33050.48,0.0,782701.02,0,-27873.010000000002,0.0
82,1,5338583.38,0.0,-1.0,1,0.0,5338583.38
18,0,81107.99,0.0,81107.99,0,-45194.990000000005,0.0
