step;type_id;amount;nameOrig;oldbalanceOrg;newbalanceOrig;nameDest;oldbalanceDest;newbalanceDest;isFraud;isFlaggedFraud
7;4;262434.54;C2101686389;262434.54;0.0;C612008977;0.0;0.0;1;0
7;2;262434.54;C383717053;262434.54;0.0;C380242442;19525.79;438233.86;1;0
7;4;21729.0;C1686905633;21729.0;0.0;C824421402;0.0;0.0;1;0
7;2;21729.0;C693427358;21729.0;0.0;C1101441872;27335.0;0.0;1;0
7;4;5460002.91;C666654362;5460002.91;0.0;C1726301214;0.0;0.0;1;0
7;2;5460002.91;C1588880909;5460002.91;0.0;C1570256460;0.0;9281535.44;1;0
7;4;164.0;C1455969984;164.0;0.0;C2119910556;0.0;0.0;1;0
7;2;164.0;C1173659886;164.0;0.0;C1769947269;4068.0;0.0;1;0
7;4;21571.0;C786114805;21571.0;0.0;C1666314150;0.0;0.0;1;0
7;2;21571.0;C452475723;21571.0;0.0;C2089016471;30797.41;71140.3;1;0
7;4;441445.58;C1023505879;441445.58;0.0;C847761155;0.0;0.0;1;0
7;2;441445.58;C398085606;441445.58;0.0;C2072030256;98993.5;0.0;1;0
8;2;181728.11;C2102265902;0.0;0.0;C789014007;11397.0;184477.77;1;0
8;4;222.0;C1961506277;222.0;0.0;C378841819;0.0;267095.19;1;0
8;2;222.0;C1737727444;222.0;0.0;C588779235;24708.0;171647.35;1;0
8;4;1996.17;C1198040187;1996.17;0.0;C1828047633;0.0;0.0;1;0
8;2;1996.17;C858959216;1996.17;0.0;C864078397;2559.74;4555.92;1;0
8;4;1078013.76;C1026280121;0.0;0.0;C277510102;0.0;970749.68;1;0
8;4;89631.24;C74534388;89631.24;0.0;C1748042844;0.0;0.0;1;0
8;2;89631.24;C1938531779;89631.24;0.0;C2048578791;21175.0;0.0;1;0
8;4;29707.86;C1825456600;29707.86;0.0;C570409417;0.0;0.0;1;0
8;2;29707.86;C515973302;29707.86;0.0;C170071280;10935.0;0.0;1;0
8;4;43092.0;C1683174795;43092.0;0.0;C427998326;0.0;0.0;1;0
8;2;43092.0;C1395071924;43092.0;0.0;C79685693;660641.74;1158662.9;1;0
9;4;556218.01;C1769581889;556218.01;0.0;C217441120;0.0;0.0;1;0
9;2;556218.01;C589143360;556218.01;0.0;C1992550266;0.0;582265.81;1;0
9;4;11308.0;C299933576;11308.0;0.0;C1060999444;0.0;0.0;1;0
9;2;11308.0;C921533797;11308.0;0.0;C424669538;0.0;302550.56;1;0
9;4;350705.74;C1452168793;350705.74;0.0;C399194578;0.0;1184633.07;1;0
9;2;350705.74;C58527359;350705.74;0.0;C582901057;894760.68;1794033.65;1;0
9;4;2539898.07;C394488466;2539898.07;0.0;C575638324;0.0;261290.69;1;0
9;2;2539898.07;C728718059;2539898.07;0.0;C1013511446;968.0;1842864.22;1;0
9;4;361559.69;C1287719145;361559.69;0.0;C352239275;0.0;141302.12;1;0
9;2;361559.69;C684758020;361559.69;0.0;C1769042905;504667.31;189441.24;1;0
9;4;1154353.99;C670587931;1154353.99;0.0;C150406565;0.0;10872.9;1;0
9;2;1154353.99;C1034219836;1154353.99;0.0;C1195589213;162222.0;1965587.6;1;0
9;4;21922.0;C102617052;21922.0;0.0;C760675871;0.0;0.0;1;0
9;2;21922.0;C1499032143;21922.0;0.0;C1508330669;1929861.61;2046918.8;1;0
9;4;994453.2;C1121789613;1437370.87;442917.67;C254839817;194812.76;665743.67;1;0
9;4;1055.0;C666486325;1055.0;0.0;C279565067;0.0;0.0;1;0
9;2;1055.0;C1764109750;1055.0;0.0;C1522743169;75179.0;0.0;1;0
9;4;244068.01;C1087133093;244068.01;0.0;C1855553543;0.0;0.0;1;0
9;2;244068.01;C507466068;244068.01;0.0;C706331499;0.0;338538.16;1;0
10;4;59835.0;C1568400442;59835.0;0.0;C1262169546;0.0;0.0;1;0
10;2;59835.0;C1020461364;59835.0;0.0;C2144015041;255480.76;315315.76;1;0
10;2;277970.88;C489647033;0.0;0.0;C571514738;0.0;277970.88;1;0
10;4;93810.76;C481501970;93810.76;0.0;C1262577882;0.0;0.0;1;0
10;2;93810.76;C1190429229;93810.76;0.0;C2104652067;4096048.05;4189858.81;1;0
10;4;503405.88;C1446009472;503405.88;0.0;C2010733400;0.0;0.0;1;0
10;2;503405.88;C140359285;503405.88;0.0;C2020337583;29669.0;533074.88;1;0
10;4;2662734.59;C1182702586;2662734.59;0.0;C2143409210;0.0;0.0;1;0
10;2;2662734.59;C813115168;2662734.59;0.0;C401825929;14165.62;2930405.33;1;0
10;4;9217.19;C184586799;9217.19;0.0;C812377986;0.0;96795.6;1;0
10;2;9217.19;C1105700111;9217.19;0.0;C1767952032;0.0;9217.19;1;0
11;4;2100.0;C785601242;2100.0;0.0;C1576053316;0.0;0.0;1;0
1;4;181.0;C1305486145;181.0;0.0;C553264065;0.0;0.0;1;0
1;2;181.0;C840083671;181.0;0.0;C38997010;21182.0;0.0;1;0
1;4;2806.0;C1420196421;2806.0;0.0;C972765878;0.0;0.0;1;0
1;2;2806.0;C2101527076;2806.0;0.0;C1007251739;26202.0;0.0;1;0
1;4;20128.0;C137533655;20128.0;0.0;C1848415041;0.0;0.0;1;0
1;2;20128.0;C1118430673;20128.0;0.0;C339924917;6268.0;12145.85;1;0
1;2;416001.33;C749981943;0.0;0.0;C667346055;102.0;9291619.62;1;0
1;4;1277212.77;C1334405552;1277212.77;0.0;C431687661;0.0;0.0;1;0
1;2;1277212.77;C467632528;1277212.77;0.0;C716083600;0.0;2444985.19;1;0
1;4;35063.63;C1364127192;35063.63;0.0;C1136419747;0.0;0.0;1;0
1;2;35063.63;C1635772897;35063.63;0.0;C1983025922;31140.0;7550.03;1;0
1;4;25071.46;C669700766;25071.46;0.0;C1384210339;0.0;0.0;1;0
1;2;25071.46;C1275464847;25071.46;0.0;C1364913072;9083.76;34155.22;1;0
1;2;132842.64;C13692003;4499.08;0.0;C297927961;0.0;132842.64;1;0
1;4;235238.66;C1872047468;235238.66;0.0;C116289363;0.0;0.0;1;0
1;2;235238.66;C1499825229;235238.66;0.0;C2100440237;0.0;235238.66;1;0
2;4;1096187.24;C1093223281;1096187.24;0.0;C2063275841;0.0;0.0;1;0
2;2;1096187.24;C77163673;1096187.24;0.0;C644345897;0.0;1096187.24;1;0
2;4;963532.14;C1440057381;963532.14;0.0;C268086000;0.0;0.0;1;0
2;2;963532.14;C430329518;963532.14;0.0;C991505714;132382.57;1095914.71;1;0
2;4;14949.84;C140702728;14949.84;0.0;C634210724;0.0;0.0;1;0
2;2;14949.84;C395257482;14949.84;0.0;C1032986144;18161.79;33111.63;1;0
2;4;18627.02;C1375503918;18627.02;0.0;C234430897;0.0;0.0;1;0
2;2;18627.02;C175961135;18627.02;0.0;C1711105800;147251.58;165878.6;1;0
3;4;10539.37;C1134864869;10539.37;0.0;C118648358;0.0;0.0;1;0
3;2;10539.37;C1984954272;10539.37;0.0;C124540047;0.0;10539.37;1;0
3;4;22877.0;C1247938090;22877.0;0.0;C1002031672;0.0;0.0;1;0
3;2;22877.0;C2126545173;22877.0;0.0;C573200870;0.0;22877.0;1;0
4;4;10000000.0;C7162498;12930418.44;2930418.44;C945327594;0.0;0.0;1;0
4;2;10000000.0;C351297720;10000000.0;0.0;C766681183;0.0;9941904.21;1;0
4;4;2930418.44;C2047521920;2930418.44;0.0;C449261773;0.0;0.0;1;0
4;2;2930418.44;C2044690596;2930418.44;0.0;C932583850;3616012.1;6963508.84;1;0
4;4;169941.73;C540962910;169941.73;0.0;C2127862399;0.0;0.0;1;0
4;2;169941.73;C2026325575;169941.73;0.0;C1394526584;0.0;169941.73;1;0
4;4;13707.11;C17222024;13707.11;0.0;C410033330;0.0;0.0;1;0
4;2;13707.11;C556223230;13707.11;0.0;C2094777811;0.0;13707.11;1;0
4;4;86070.17;C1844941220;86070.17;0.0;C1191544932;0.0;0.0;1;0
4;2;86070.17;C1699873763;86070.17;0.0;C560041895;0.0;86070.17;1;0
5;4;120074.73;C1409933277;120074.73;0.0;C162114152;0.0;0.0;1;0
5;2;120074.73;C1174000532;120074.73;0.0;C410033330;0.0;120074.73;1;0
5;4;60726.57;C383882703;60726.57;0.0;C1807010830;0.0;0.0;1;0
5;2;60726.57;C840095827;60726.57;0.0;C803116137;13010502.78;13071229.35;1;0
5;4;10119.47;C1775746074;10119.47;0.0;C746009679;0.0;0.0;1;0
5;2;10119.47;C213063852;10119.47;0.0;C922511709;0.0;10119.47;1;0
6;4;33332.86;C2025652936;33332.86;0.0;C1662235713;0.0;0.0;1;0
6;2;33332.86;C685428529;33332.86;0.0;C1626759869;31002.0;0.0;1;0
6;4;25975.86;C864622150;25975.86;0.0;C41792607;0.0;0.0;1;0
6;2;25975.86;C1004271827;25975.86;0.0;C451934410;98152.0;28041.27;1;0
6;4;26768.5;C457596841;26768.5;0.0;C1956477953;0.0;0.0;1;0
6;2;26768.5;C682812632;26768.5;0.0;C256417920;101976.0;128744.5;1;0
6;4;30521.02;C903383636;30521.02;0.0;C904300960;0.0;0.0;1;0
6;2;30521.02;C1813769162;30521.02;0.0;C1249547869;0.0;30521.02;1;0
6;4;216422.0;C666642000;216422.0;0.0;C1315078366;0.0;0.0;1;0
6;2;216422.0;C1547714604;216422.0;0.0;C7881234;10097.0;48630.5;1;0
6;4;17320.91;C788790720;17320.91;0.0;C1589547066;0.0;0.0;1;0
6;2;17320.91;C436661284;17320.91;0.0;C522173599;6244.44;0.0;1;0
6;4;17246.0;C1034673425;17246.0;0.0;C1379589736;0.0;101717.84;1;0
6;2;17246.0;C1484518113;17246.0;0.0;C978609035;0.0;17246.0;1;0
6;4;10565.0;C777407608;10565.0;0.0;C1790657739;0.0;0.0;1;0
6;2;10565.0;C1191732945;10565.0;0.0;C418964192;36275.0;24380.72;1;0
6;4;10224.0;C365589282;10224.0;0.0;C908043384;0.0;0.0;1;0
6;2;10224.0;C1284098442;10224.0;0.0;C801412408;0.0;10224.0;1;0
6;4;85354.69;C558400671;85354.69;0.0;C527482085;0.0;0.0;1;0
6;2;85354.69;C158801009;85354.69;0.0;C382431057;11170.0;10612.55;1;0
6;4;13704.0;C1735554279;13704.0;0.0;C12793273;0.0;1658746.09;1;0
6;2;13704.0;C1421965867;13704.0;0.0;C1438594533;3382.84;143675.35;1;0
7;4;262434.54;C2101686389;262434.54;0.0;C612008977;0.0;0.0;1;0
7;2;262434.54;C383717053;262434.54;0.0;C380242442;19525.79;438233.86;1;0
7;4;21729.0;C1686905633;21729.0;0.0;C824421402;0.0;0.0;1;0
7;2;21729.0;C693427358;21729.0;0.0;C1101441872;27335.0;0.0;1;0
7;4;5460002.91;C666654362;5460002.91;0.0;C1726301214;0.0;0.0;1;0
7;2;5460002.91;C1588880909;5460002.91;0.0;C1570256460;0.0;9281535.44;1;0
7;4;164.0;C1455969984;164.0;0.0;C2119910556;0.0;0.0;1;0
7;2;164.0;C1173659886;164.0;0.0;C1769947269;4068.0;0.0;1;0
7;4;21571.0;C786114805;21571.0;0.0;C1666314150;0.0;0.0;1;0
7;2;21571.0;C452475723;21571.0;0.0;C2089016471;30797.41;71140.3;1;0
7;4;441445.58;C1023505879;441445.58;0.0;C847761155;0.0;0.0;1;0
7;2;441445.58;C398085606;441445.58;0.0;C2072030256;98993.5;0.0;1;0
8;2;181728.11;C2102265902;0.0;0.0;C789014007;11397.0;184477.77;1;0
8;4;222.0;C1961506277;222.0;0.0;C378841819;0.0;267095.19;1;0
8;2;222.0;C1737727444;222.0;0.0;C588779235;24708.0;171647.35;1;0
8;4;1996.17;C1198040187;1996.17;0.0;C1828047633;0.0;0.0;1;0
8;2;1996.17;C858959216;1996.17;0.0;C864078397;2559.74;4555.92;1;0
8;4;1078013.76;C1026280121;0.0;0.0;C277510102;0.0;970749.68;1;0
8;4;89631.24;C74534388;89631.24;0.0;C1748042844;0.0;0.0;1;0
8;2;89631.24;C1938531779;89631.24;0.0;C2048578791;21175.0;0.0;1;0
8;4;29707.86;C1825456600;29707.86;0.0;C570409417;0.0;0.0;1;0
8;2;29707.86;C515973302;29707.86;0.0;C170071280;10935.0;0.0;1;0
8;4;43092.0;C1683174795;43092.0;0.0;C427998326;0.0;0.0;1;0
8;2;43092.0;C1395071924;43092.0;0.0;C79685693;660641.74;1158662.9;1;0
9;4;556218.01;C1769581889;556218.01;0.0;C217441120;0.0;0.0;1;0
9;2;556218.01;C589143360;556218.01;0.0;C1992550266;0.0;582265.81;1;0
9;4;11308.0;C299933576;11308.0;0.0;C1060999444;0.0;0.0;1;0
9;2;11308.0;C921533797;11308.0;0.0;C424669538;0.0;302550.56;1;0
9;4;350705.74;C1452168793;350705.74;0.0;C399194578;0.0;1184633.07;1;0
9;2;350705.74;C58527359;350705.74;0.0;C582901057;894760.68;1794033.65;1;0
9;4;2539898.07;C394488466;2539898.07;0.0;C575638324;0.0;261290.69;1;0
9;2;2539898.07;C728718059;2539898.07;0.0;C1013511446;968.0;1842864.22;1;0
9;4;361559.69;C1287719145;361559.69;0.0;C352239275;0.0;141302.12;1;0
9;2;361559.69;C684758020;361559.69;0.0;C1769042905;504667.31;189441.24;1;0
9;4;1154353.99;C670587931;1154353.99;0.0;C150406565;0.0;10872.9;1;0
9;2;1154353.99;C1034219836;1154353.99;0.0;C1195589213;162222.0;1965587.6;1;0
9;4;21922.0;C102617052;21922.0;0.0;C760675871;0.0;0.0;1;0
9;2;21922.0;C1499032143;21922.0;0.0;C1508330669;1929861.61;2046918.8;1;0
9;4;994453.2;C1121789613;1437370.87;442917.67;C254839817;194812.76;665743.67;1;0
9;4;1055.0;C666486325;1055.0;0.0;C279565067;0.0;0.0;1;0
9;2;1055.0;C1764109750;1055.0;0.0;C1522743169;75179.0;0.0;1;0
9;4;244068.01;C1087133093;244068.01;0.0;C1855553543;0.0;0.0;1;0
9;2;244068.01;C507466068;244068.01;0.0;C706331499;0.0;338538.16;1;0
10;4;59835.0;C1568400442;59835.0;0.0;C1262169546;0.0;0.0;1;0
10;2;59835.0;C1020461364;59835.0;0.0;C2144015041;255480.76;315315.76;1;0
10;2;277970.88;C489647033;0.0;0.0;C571514738;0.0;277970.88;1;0
10;4;93810.76;C481501970;93810.76;0.0;C1262577882;0.0;0.0;1;0
10;2;93810.76;C1190429229;93810.76;0.0;C2104652067;4096048.05;4189858.81;1;0
10;4;503405.88;C1446009472;503405.88;0.0;C2010733400;0.0;0.0;1;0
10;2;503405.88;C140359285;503405.88;0.0;C2020337583;29669.0;533074.88;1;0
10;4;2662734.59;C1182702586;2662734.59;0.0;C2143409210;0.0;0.0;1;0
10;2;2662734.59;C813115168;2662734.59;0.0;C401825929;14165.62;2930405.33;1;0
10;4;9217.19;C184586799;9217.19;0.0;C812377986;0.0;96795.6;1;0
10;2;9217.19;C1105700111;9217.19;0.0;C1767952032;0.0;9217.19;1;0
11;4;2100.0;C785601242;2100.0;0.0;C1576053316;0.0;0.0;1;0
4;2;2930418.44;C2044690596;2930418.44;0.0;C932583850;3616012.1;6963508.84;1;0
4;4;169941.73;C540962910;169941.73;0.0;C2127862399;0.0;0.0;1;0
4;2;169941.73;C2026325575;169941.73;0.0;C1394526584;0.0;169941.73;1;0
4;4;13707.11;C17222024;13707.11;0.0;C410033330;0.0;0.0;1;0
4;2;13707.11;C556223230;13707.11;0.0;C2094777811;0.0;13707.11;1;0
4;4;86070.17;C1844941220;86070.17;0.0;C1191544932;0.0;0.0;1;0
4;2;86070.17;C1699873763;86070.17;0.0;C560041895;0.0;86070.17;1;0
5;4;120074.73;C1409933277;120074.73;0.0;C162114152;0.0;0.0;1;0
5;2;120074.73;C1174000532;120074.73;0.0;C410033330;0.0;120074.73;1;0
5;4;60726.57;C383882703;60726.57;0.0;C1807010830;0.0;0.0;1;0
5;2;60726.57;C840095827;60726.57;0.0;C803116137;13010502.78;13071229.35;1;0
5;4;10119.47;C1775746074;10119.47;0.0;C746009679;0.0;0.0;1;0
5;2;10119.47;C213063852;10119.47;0.0;C922511709;0.0;10119.47;1;0
6;4;33332.86;C2025652936;33332.86;0.0;C1662235713;0.0;0.0;1;0
6;2;33332.86;C685428529;33332.86;0.0;C1626759869;31002.0;0.0;1;0
6;4;25975.86;C864622150;25975.86;0.0;C41792607;0.0;0.0;1;0
6;2;25975.86;C1004271827;25975.86;0.0;C451934410;98152.0;28041.27;1;0
6;4;26768.5;C457596841;26768.5;0.0;C1956477953;0.0;0.0;1;0
6;2;26768.5;C682812632;26768.5;0.0;C256417920;101976.0;128744.5;1;0
6;4;30521.02;C903383636;30521.02;0.0;C904300960;0.0;0.0;1;0
6;2;30521.02;C1813769162;30521.02;0.0;C1249547869;0.0;30521.02;1;0
6;4;216422.0;C666642000;216422.0;0.0;C1315078366;0.0;0.0;1;0
6;2;216422.0;C1547714604;216422.0;0.0;C7881234;10097.0;48630.5;1;0
6;4;17320.91;C788790720;17320.91;0.0;C1589547066;0.0;0.0;1;0
6;2;17320.91;C436661284;17320.91;0.0;C522173599;6244.44;0.0;1;0
6;4;17246.0;C1034673425;17246.0;0.0;C1379589736;0.0;101717.84;1;0
6;2;17246.0;C1484518113;17246.0;0.0;C978609035;0.0;17246.0;1;0
6;4;10565.0;C777407608;10565.0;0.0;C1790657739;0.0;0.0;1;0
6;2;10565.0;C1191732945;10565.0;0.0;C418964192;36275.0;24380.72;1;0
6;4;10224.0;C365589282;10224.0;0.0;C908043384;0.0;0.0;1;0
6;2;10224.0;C1284098442;10224.0;0.0;C801412408;0.0;10224.0;1;0
6;4;85354.69;C558400671;85354.69;0.0;C527482085;0.0;0.0;1;0
6;2;85354.69;C158801009;85354.69;0.0;C382431057;11170.0;10612.55;1;0
6;4;13704.0;C1735554279;13704.0;0.0;C12793273;0.0;1658746.09;1;0
6;2;13704.0;C1421965867;13704.0;0.0;C1438594533;3382.84;143675.35;1;0
7;4;262434.54;C2101686389;262434.54;0.0;C612008977;0.0;0.0;1;0
7;2;262434.54;C383717053;262434.54;0.0;C380242442;19525.79;438233.86;1;0
7;4;21729.0;C1686905633;21729.0;0.0;C824421402;0.0;0.0;1;0
7;2;21729.0;C693427358;21729.0;0.0;C1101441872;27335.0;0.0;1;0
7;4;5460002.91;C666654362;5460002.91;0.0;C1726301214;0.0;0.0;1;0
7;2;5460002.91;C1588880909;5460002.91;0.0;C1570256460;0.0;9281535.44;1;0
7;4;164.0;C1455969984;164.0;0.0;C2119910556;0.0;0.0;1;0
7;2;164.0;C1173659886;164.0;0.0;C1769947269;4068.0;0.0;1;0
7;4;21571.0;C786114805;21571.0;0.0;C1666314150;0.0;0.0;1;0
7;2;21571.0;C452475723;21571.0;0.0;C2089016471;30797.41;71140.3;1;0
7;4;441445.58;C1023505879;441445.58;0.0;C847761155;0.0;0.0;1;0
7;2;441445.58;C398085606;441445.58;0.0;C2072030256;98993.5;0.0;1;0
8;2;181728.11;C2102265902;0.0;0.0;C789014007;11397.0;184477.77;1;0
8;4;222.0;C1961506277;222.0;0.0;C378841819;0.0;267095.19;1;0
8;2;222.0;C1737727444;222.0;0.0;C588779235;24708.0;171647.35;1;0
8;4;1996.17;C1198040187;1996.17;0.0;C1828047633;0.0;0.0;1;0
8;2;1996.17;C858959216;1996.17;0.0;C864078397;2559.74;4555.92;1;0
8;4;1078013.76;C1026280121;0.0;0.0;C277510102;0.0;970749.68;1;0
8;4;89631.24;C74534388;89631.24;0.0;C1748042844;0.0;0.0;1;0
8;2;89631.24;C1938531779;89631.24;0.0;C2048578791;21175.0;0.0;1;0
8;4;29707.86;C1825456600;29707.86;0.0;C570409417;0.0;0.0;1;0
8;2;29707.86;C515973302;29707.86;0.0;C170071280;10935.0;0.0;1;0
8;4;43092.0;C1683174795;43092.0;0.0;C427998326;0.0;0.0;1;0
8;2;43092.0;C1395071924;43092.0;0.0;C79685693;660641.74;1158662.9;1;0
9;4;556218.01;C1769581889;556218.01;0.0;C217441120;0.0;0.0;1;0
9;2;556218.01;C589143360;556218.01;0.0;C1992550266;0.0;582265.81;1;0
9;4;11308.0;C299933576;11308.0;0.0;C1060999444;0.0;0.0;1;0
9;2;11308.0;C921533797;11308.0;0.0;C424669538;0.0;302550.56;1;0
9;4;350705.74;C1452168793;350705.74;0.0;C399194578;0.0;1184633.07;1;0
9;2;350705.74;C58527359;350705.74;0.0;C582901057;894760.68;1794033.65;1;0
9;4;2539898.07;C394488466;2539898.07;0.0;C575638324;0.0;261290.69;1;0
9;2;2539898.07;C728718059;2539898.07;0.0;C1013511446;968.0;1842864.22;1;0
9;4;361559.69;C1287719145;361559.69;0.0;C352239275;0.0;141302.12;1;0
9;2;361559.69;C684758020;361559.69;0.0;C1769042905;504667.31;189441.24;1;0
9;4;1154353.99;C670587931;1154353.99;0.0;C150406565;0.0;10872.9;1;0
9;2;1154353.99;C1034219836;1154353.99;0.0;C1195589213;162222.0;1965587.6;1;0
9;4;21922.0;C102617052;21922.0;0.0;C760675871;0.0;0.0;1;0
9;2;21922.0;C1499032143;21922.0;0.0;C1508330669;1929861.61;2046918.8;1;0
9;4;994453.2;C1121789613;1437370.87;442917.67;C254839817;194812.76;665743.67;1;0
9;4;1055.0;C666486325;1055.0;0.0;C279565067;0.0;0.0;1;0
9;2;1055.0;C1764109750;1055.0;0.0;C1522743169;75179.0;0.0;1;0
9;4;244068.01;C1087133093;244068.01;0.0;C1855553543;0.0;0.0;1;0
9;2;244068.01;C507466068;244068.01;0.0;C706331499;0.0;338538.16;1;0
10;4;59835.0;C1568400442;59835.0;0.0;C1262169546;0.0;0.0;1;0
10;2;59835.0;C1020461364;59835.0;0.0;C2144015041;255480.76;315315.76;1;0
10;2;277970.88;C489647033;0.0;0.0;C571514738;0.0;277970.88;1;0
10;4;93810.76;C481501970;93810.76;0.0;C1262577882;0.0;0.0;1;0
10;2;93810.76;C1190429229;93810.76;0.0;C2104652067;4096048.05;4189858.81;1;0
10;4;503405.88;C1446009472;503405.88;0.0;C2010733400;0.0;0.0;1;0
10;2;503405.88;C140359285;503405.88;0.0;C2020337583;29669.0;533074.88;1;0
10;4;2662734.59;C1182702586;2662734.59;0.0;C2143409210;0.0;0.0;1;0
10;2;2662734.59;C813115168;2662734.59;0.0;C401825929;14165.62;2930405.33;1;0
10;4;9217.19;C184586799;9217.19;0.0;C812377986;0.0;96795.6;1;0
10;2;9217.19;C1105700111;9217.19;0.0;C1767952032;0.0;9217.19;1;0
11;4;2100.0;C785601242;2100.0;0.0;C1576053316;0.0;0.0;1;0
11;2;2100.0;C169099320;2100.0;0.0;C697156329;112512.48;114612.48;1;0
11;4;1933920.8;C1706582969;0.0;0.0;C461905695;1283762.85;3217683.65;1;0
11;4;313418.28;C711446907;313418.28;0.0;C888769567;0.0;97980.88;1;0
11;2;313418.28;C2021456831;313418.28;0.0;C157591472;688164.64;1029922.17;1;0
11;4;12461.0;C2079232448;12461.0;0.0;C585834595;0.0;0.0;1;0
11;2;12461.0;C938980312;12461.0;0.0;C621014131;27964.11;40425.11;1;0
12;4;19472.0;C1101705841;19472.0;0.0;C925285469;0.0;0.0;1;0
12;2;19472.0;C1205151454;19472.0;0.0;C664770316;0.0;19472.0;1;0
12;4;3964129.99;C576568419;3964129.99;0.0;C1571546632;0.0;0.0;1;0
12;2;3964129.99;C1098250442;3964129.99;0.0;C1140712423;1912955.54;5811064.07;1;0
12;4;1041647.06;C345293642;1041647.06;0.0;C937194908;0.0;0.0;1;0
12;2;1041647.06;C169939918;1041647.06;0.0;C1673501963;52730.33;1094377.39;1;0
12;4;2066467.64;C1223631235;2066467.64;0.0;C1281019843;0.0;81209.81;1;0
12;2;2066467.64;C684252268;2066467.64;0.0;C2027569559;194510.24;3098566.67;1;0
12;2;149668.66;C227115333;0.0;0.0;C460735540;44170.11;193838.76;1;0
12;4;2007.0;C439464764;2007.0;0.0;C562360384;0.0;0.0;1;0
12;2;2007.0;C1331829443;2007.0;0.0;C127509847;129917.8;250910.76;1;0
12;2;222048.71;C265790428;0.0;0.0;C1700442291;2979.0;225027.71;1;0
12;4;8677.0;C288028999;8677.0;0.0;C184294001;0.0;0.0;1;0
12;2;8677.0;C343345083;8677.0;0.0;C200064275;225127.62;233804.62;1;0
13;4;408.0;C2021466585;408.0;0.0;C1864486913;0.0;226013.18;1;0
13;2;408.0;C1894004688;408.0;0.0;C1293978242;898297.85;1075854.14;1;0
13;4;48375.02;C920803432;48375.02;0.0;C1767389067;0.0;0.0;1;0
13;2;48375.02;C1894578299;48375.02;0.0;C590035788;374803.26;658520.33;1;0
13;4;4022667.54;C735463888;4022667.54;0.0;C1548348754;0.0;0.0;1;0
13;2;4022667.54;C79951219;4022667.54;0.0;C1499489682;80136.56;4057191.21;1;0
13;2;454859.39;C1274887619;0.0;0.0;C2146670328;0.0;454859.39;1;0
13;4;1161495.82;C1864459372;1161495.82;0.0;C537531657;0.0;0.0;1;0
13;2;1161495.82;C165094398;1161495.82;0.0;C1966002811;319036.02;1565123.81;1;0
13;4;2686564.04;C364029634;2686564.04;0.0;C2041291172;0.0;0.0;1;0
13;2;2686564.04;C901331326;2686564.04;0.0;C1662761228;438199.37;3124763.41;1;0
13;4;6188514.81;C135832352;6188514.81;0.0;C2009346140;0.0;0.0;1;0
13;2;6188514.81;C686187434;6188514.81;0.0;C1562904239;381607.21;6424681.56;1;0
13;4;123194.95;C2143112877;79466.45;0.0;C1755380031;535933.16;263908.84;1;0
14;4;2093951.47;C1374377088;2093951.47;0.0;C207611232;0.0;0.0;1;0
14;2;2093951.47;C1440901488;2093951.47;0.0;C166839225;0.0;2093951.47;1;0
14;4;143032.0;C1960144830;143032.0;0.0;C801162238;0.0;0.0;1;0
14;2;143032.0;C465166521;143032.0;0.0;C487776685;814654.61;1020323.73;1;0
14;4;2927005.15;C2081788795;2927005.15;0.0;C2138456206;0.0;0.0;1;0
14;2;2927005.15;C2010427735;2927005.15;0.0;C1887744176;0.0;2994420.07;1;0
14;4;1832319.42;C439830884;1832319.42;0.0;C1133002328;0.0;0.0;1;0
14;2;1832319.42;C803703656;1832319.42;0.0;C858007309;43962.42;2440139.69;1;0
14;4;1561891.66;C736093511;1561891.66;0.0;C1224081716;0.0;0.0;1;0
14;2;1561891.66;C15204463;1561891.66;0.0;C1255502452;3471928.95;6443177.56;1;0
14;4;65488.05;C236875489;65488.05;0.0;C528705657;0.0;0.0;1;0
14;2;65488.05;C1137669976;65488.05;0.0;C1526507740;0.0;65488.05;1;0
15;4;696763.08;C968403759;696763.08;0.0;C1524019269;0.0;69861.26;1;0
15;2;696763.08;C725915377;696763.08;0.0;C1656726101;366114.58;1347073.81;1;0
15;4;119.0;C1995557473;119.0;0.0;C1480876722;0.0;0.0;1;0
15;2;119.0;C1584512618;119.0;0.0;C2102058838;4844060.13;4844179.13;1;0
15;4;128473.62;C1012580160;128473.62;0.0;C540657255;0.0;0.0;1;0
15;2;128473.62;C905234452;128473.62;0.0;C786510892;0.0;128473.62;1;0
15;4;248056.41;C1474711983;248056.41;0.0;C1009564356;0.0;0.0;1;0
15;2;248056.41;C1055229266;248056.41;0.0;C1689170857;0.0;201427.47;1;0
15;4;164500.81;C1761347420;164500.81;0.0;C383804904;0.0;0.0;1;0
15;2;164500.81;C1689700172;164500.81;0.0;C149696600;685636.21;850137.02;1;0
15;4;212089.74;C378910639;212089.74;0.0;C1881567873;0.0;0.0;1;0
15;2;212089.74;C1970843703;212089.74;0.0;C597280894;257758.48;469848.23;1;0
15;2;95428.32;C947728507;0.0;0.0;C1720721903;0.0;95428.32;1;0
15;2;39713.28;C1404885898;0.0;0.0;C1795377601;1274866.51;1314579.79;1;0
15;4;170.0;C553034695;170.0;0.0;C26381896;0.0;0.0;1;0
15;2;170.0;C1065370362;170.0;0.0;C200064275;413421.36;345764.15;1;0
15;4;747282.4;C1695793096;747282.4;0.0;C849010584;0.0;0.0;1;0
